0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Min,1,6.27,0,6.27,0,6.27,0,6.27,0,6.27,0,6.26,0.159489633173834,6.27,0,6.27,0,6.2,1.11642743221689,6.29,-0.318979266347696,6.28,-0.159489633173848,6.3,-0.478468899521545,6.29,-0.318979266347696,6.28,-0.159489633173848,6.29,-0.318979266347696
Min,3,6.27,0,6.28,-0.159489633173848,6.27,0,6.27,0,6.27,0,6.27,0,6.28,-0.159489633173848,6.28,-0.159489633173848,6.2,1.11642743221689,6.3,-0.478468899521545,6.29,-0.318979266347696,6.3,-0.478468899521545,6.28,-0.159489633173848,6.28,-0.159489633173848,6.29,-0.318979266347696
Min,4,6.27,0,6.28,-0.159489633173848,6.27,0,6.28,-0.159489633173848,6.27,0,6.27,0,6.28,-0.159489633173848,6.27,0,6.2,1.11642743221689,6.29,-0.318979266347696,6.28,-0.159489633173848,6.29,-0.318979266347696,6.29,-0.318979266347696,6.3,-0.478468899521545,6.3,-0.478468899521545
Amean,1,6.27714285714286,0:NSIG:,6.28857142857143,-0.182066454255803:SIG:,6.27285714285714,0.0682749203459281:NSIG:,6.28428571428571,-0.113791533909875:NSIG:,6.28571428571429,-0.136549840691856:SIG:,6.27857142857143,-0.0227583067819666:NSIG:,6.27571428571429,0.0227583067819666:NSIG:,6.27571428571429,0.0227583067819666:NSIG:,6.21428571428571,1.00136549840691:SIG:,6.3,-0.364132908511607:SIG:,6.29285714285714,-0.250341374601732:SIG:,6.31285714285714,-0.568957669549377:SIG:,6.30714285714286,-0.477924442421468:SIG:,6.29714285714286,-0.31861629494766:SIG:,6.31428571428571,-0.591715976331372:SIG:
Amean,3,6.28142857142857,0:NSIG:,6.28571428571429,-0.0682283375028447:NSIG:,6.28428571428571,-0.0454855583352298:NSIG:,6.28285714285714,-0.0227427791676291:NSIG:,6.28571428571429,-0.0682283375028447:NSIG:,6.28142857142857,0:NSIG:,6.28571428571429,-0.0682283375028447:NSIG:,6.28857142857143,-0.11371389583806:SIG:,6.21571428571429,1.04616784171024:SIG:,6.30142857142857,-0.318398908346595:SIG:,6.30857142857143,-0.432112804184669:SIG:,6.31142857142857,-0.477598362519885:SIG:,6.29857142857143,-0.272913350011379:SIG:,6.30857142857143,-0.432112804184669:SIG:,6.31428571428571,-0.523083920855129:SIG:
Amean,4,6.27714285714286,0:NSIG:,6.28714285714286,-0.159308147473823:SIG:,6.27714285714286,0:NSIG:,6.28285714285714,-0.0910332271279231:NSIG:,6.28285714285714,-0.0910332271279231:NSIG:,6.28142857142857,-0.0682749203459281:NSIG:,6.28857142857143,-0.182066454255803:SIG:,6.28571428571429,-0.136549840691856:NSIG:,6.21142857142857,1.04688211197085:SIG:,6.31714285714286,-0.637232589895333:SIG:,6.30428571428571,-0.432407828857521:SIG:,6.30428571428571,-0.432407828857521:SIG:,6.30285714285714,-0.409649522075554:SIG:,6.32,-0.682749203459252:SIG:,6.31142857142857,-0.546199362767396:SIG:
Stddev,1,0.00951189731211366,0,0.00899735410842449,5.40946970730948,0.004879500364743,48.7010823957401,0.00975900072948556,-2.59783520851516,0.00786795792469456,17.2829808131496,0.0121498579258793,-27.7332747316997,0.00975900072948556,-2.59783520851518,0.00786795792469469,17.2829808131482,0.0151185789203692,-58.9438828478027,0.00577350269189613,39.3023021333144,0.00951189731211322,4.67537120130146e-12,0.0111269728052839,-16.9795303731193,0.0149602648308619,-57.2795031314062,0.00755928946018438,20.5280585761011,0.0207019667802706,-117.642875032998
Stddev,3,0.00899735410842456,0,0.00534522483824837,40.591147421402,0.00786795792469453,12.55253678048,0.00755928946018464,15.9831949583201,0.00975900072948536,-8.4652289093262,0.0121498579258793,-35.038120979399,0.00786795792469426,12.552536780483,0.00377964473009219,57.9915974791615,0.0139727626201156,-55.2985739111054,0.00377964473009219,57.9915974791615,0.0186445447147161,-107.222528868332,0.00899735410842449,7.8159700933611e-13,0.0106904496764967,-18.817705157196,0.0203540097839643,-126.222170859164,0.0151185789203692,-68.0336100833588
Stddev,4,0.00951189731211366,0,0.00755928946018438,20.5280585761011,0.0075592894601848,20.5280585760967,0.00487950036474256,48.7010823957447,0.00755928946018464,20.5280585760984,0.00899735410842456,5.40946970730874,0.00690065559342339,27.4523749890022,0.0113389341902768,-19.2079121358505,0.0134518541826911,-41.4213562373072,0.0221466970556828,-132.831540637832,0.015118578920369,-58.9438828478005,0.0161834718742538,-70.1392618446762,0.0125356634105602,-31.7893055320911,0.0216024689946931,-127.109989583064,0.0106904496764971,-12.390297389802
CoeffVar,1,0.151532273975411,0,0.14307469050198,5.58137435118533,0.0777875257417467,48.6660341714603,0.155292123451691,-2.48122025601629,0.125172057892868,17.3957767484044,0.193513095520262,-27.7042114154922,0.155504222869107,-2.62119005377093,0.125371512571962,17.2641515349359,0.243287476879505,-60.5515910881023,0.0916428998713672,39.5225205382729,0.151153873291243,0.249716231559702,0.176258903908096,-16.3177317174669,0.237195591882296,-56.5314013045071,0.120043162933963,20.7804649236362,0.327859202402476,-116.362622826922
CoeffVar,3,0.143237386306509,0,0.0850376678812241,40.6316534572511,0.125200512554812,12.5922946632805,0.120316112372197,16.0022983701077,0.155256829787267,-8.39127534416075,0.193425075008312,-35.038120979399,0.125172057892863,12.61216005086,0.060103391891516,58.0393126115113,0.224797376099309,-56.9404342650266,0.0599807597158135,58.1249272536552,0.295543054807547,-106.330946429813,0.14255653861243,0.475328202807475,0.169728164516846,-18.4943183434318,0.322640553640738,-125.248841772587,0.239434507788652,-67.1592270444635
CoeffVar,4,0.151532273975411,0,0.120234097299002,20.6544624820241,0.120425640012047,20.5280585760967,0.0776637165829876,48.7477389829246,0.120316112372197,20.6003386501538,0.143237386306509,5.47400725356256,0.109733278405188,27.5842198322753,0.180392134845312,-19.045355892029,0.216566189693739,-42.9175343391738,0.350580912233784,-131.357256798425,0.239814304198013,-58.2595561371483,0.256705876092854,-69.4067338648328,0.198888585389668,-31.2516338413436,0.34181121827046,-125.569912800177,0.169382407730828,-11.7797570689882
Max,1,6.29,0,6.3,-0.158982511923682,6.28,0.158982511923682,6.29,0,6.29,0,6.29,0,6.29,0,6.29,0,6.23,0.953895071542135,6.31,-0.317965023847378,6.3,-0.158982511923682,6.33,-0.635930047694757,6.33,-0.635930047694757,6.3,-0.158982511923682,6.34,-0.794912559618439
Max,3,6.29,0,6.29,0,6.29,0,6.29,0,6.3,-0.158982511923682,6.3,-0.158982511923682,6.3,-0.158982511923682,6.29,0,6.23,0.953895071542135,6.31,-0.317965023847378,6.34,-0.794912559618439,6.33,-0.635930047694757,6.31,-0.317965023847378,6.34,-0.794912559618439,6.33,-0.635930047694757
Max,4,6.29,0,6.3,-0.158982511923682,6.29,0,6.29,0,6.29,0,6.29,0,6.3,-0.158982511923682,6.3,-0.158982511923682,6.23,0.953895071542135,6.35,-0.953895071542135,6.33,-0.635930047694757,6.33,-0.635930047694757,6.33,-0.635930047694757,6.36,-1.11287758346582,6.33,-0.635930047694757
BAmean-50,1,6.27,0,6.28333333333333,-0.212652844231783,6.27,0,6.27666666666667,-0.106326422115899,6.28,-0.159489633173848,6.26666666666667,0.0531632110579636,6.27,0,6.27,0,6.2,1.11642743221689,6.29666666666667,-0.425305688463595,6.28333333333333,-0.212652844231798,6.30333333333333,-0.531632110579494,6.29333333333333,-0.372142477405632,6.29333333333333,-0.372142477405632,6.29333333333333,-0.372142477405632
BAmean-50,3,6.27333333333333,0,6.28,-0.106269925611045,6.27666666666667,-0.0531349628055295,6.27666666666667,-0.0531349628055295,6.27666666666667,-0.0531349628055295,6.27,0.0531349628055295,6.28,-0.106269925611045,6.28666666666667,-0.21253985122209,6.20333333333333,1.11583421891606,6.3,-0.425079702444208,6.29666666666667,-0.371944739638693,6.30666666666667,-0.531349628055253,6.29,-0.265674814027633,6.29,-0.265674814027633,6.3,-0.425079702444208
BAmean-50,4,6.27,0,6.28,-0.159489633173848,6.27,0,6.28,-0.159489633173848,6.27666666666667,-0.106326422115913,6.27333333333333,-0.0531632110579636,6.28333333333333,-0.212652844231798,6.27666666666667,-0.106326422115913,6.2,1.11642743221689,6.29666666666667,-0.425305688463595,6.29333333333333,-0.372142477405632,6.29,-0.318979266347696,6.29666666666667,-0.425305688463595,6.30333333333333,-0.531632110579494,6.30333333333333,-0.531632110579494
BAmean-95,1,6.275,0,6.28666666666667,-0.185922974767593,6.27166666666667,0.0531208499336202,6.28333333333333,-0.132802124834001,6.285,-0.159362549800804,6.27666666666667,-0.026560424966803,6.27333333333333,0.0265604249667888,6.27333333333333,0.0265604249667888,6.21166666666667,1.00929614873836,6.29833333333333,-0.371845949535185,6.29166666666667,-0.265604249668016,6.31,-0.557768924302792,6.30333333333333,-0.451527224435566,6.29666666666667,-0.345285524568411,6.31,-0.557768924302792
BAmean-95,3,6.28,0,6.285,-0.0796178343948952,6.28333333333333,-0.053078556263273,6.28166666666667,-0.0265392781316365,6.28333333333333,-0.053078556263273,6.27833333333333,0.0265392781316365,6.28333333333333,-0.053078556263273,6.28833333333333,-0.132696390658154,6.21333333333333,1.06157112526539,6.3,-0.318471337579609,6.30333333333333,-0.371549893842896,6.30833333333333,-0.451167728237778,6.29666666666667,-0.265392781316351,6.30333333333333,-0.371549893842896,6.31166666666667,-0.50424628450105
BAmean-95,4,6.275,0,6.285,-0.159362549800804,6.275,0,6.28166666666667,-0.106241699867212,6.28166666666667,-0.106241699867212,6.28,-0.079681274900409,6.28666666666667,-0.185922974767593,6.28333333333333,-0.132802124834015,6.20833333333333,1.06241699867198,6.31166666666667,-0.584329349269609,6.3,-0.398406374502002,6.3,-0.398406374502002,6.29833333333333,-0.371845949535185,6.31333333333333,-0.610889774236384,6.30833333333333,-0.531208499335989
BAmean-99,1,6.275,0,6.28666666666667,-0.185922974767593,6.27166666666667,0.0531208499336202,6.28333333333333,-0.132802124834001,6.285,-0.159362549800804,6.27666666666667,-0.026560424966803,6.27333333333333,0.0265604249667888,6.27333333333333,0.0265604249667888,6.21166666666667,1.00929614873836,6.29833333333333,-0.371845949535185,6.29166666666667,-0.265604249668016,6.31,-0.557768924302792,6.30333333333333,-0.451527224435566,6.29666666666667,-0.345285524568411,6.31,-0.557768924302792
BAmean-99,3,6.28,0,6.285,-0.0796178343948952,6.28333333333333,-0.053078556263273,6.28166666666667,-0.0265392781316365,6.28333333333333,-0.053078556263273,6.27833333333333,0.0265392781316365,6.28333333333333,-0.053078556263273,6.28833333333333,-0.132696390658154,6.21333333333333,1.06157112526539,6.3,-0.318471337579609,6.30333333333333,-0.371549893842896,6.30833333333333,-0.451167728237778,6.29666666666667,-0.265392781316351,6.30333333333333,-0.371549893842896,6.31166666666667,-0.50424628450105
BAmean-99,4,6.275,0,6.285,-0.159362549800804,6.275,0,6.28166666666667,-0.106241699867212,6.28166666666667,-0.106241699867212,6.28,-0.079681274900409,6.28666666666667,-0.185922974767593,6.28333333333333,-0.132802124834015,6.20833333333333,1.06241699867198,6.31166666666667,-0.584329349269609,6.3,-0.398406374502002,6.3,-0.398406374502002,6.29833333333333,-0.371845949535185,6.31333333333333,-0.610889774236384,6.30833333333333,-0.531208499335989
